regionalStudentHistory,regionalStudentHistory.StudentHistoryID,regionalStudentHistory.StudentID,regionalStudentHistory.CourseInfoID
ETL.Transfer.Models.regionalStudentHistory,1462,289,730
ETL.Transfer.Models.regionalStudentHistory,1465,290,1267
ETL.Transfer.Models.regionalStudentHistory,1469,291,1323
ETL.Transfer.Models.regionalStudentHistory,1470,291,1362
ETL.Transfer.Models.regionalStudentHistory,1471,291,1363
ETL.Transfer.Models.regionalStudentHistory,1472,291,1442
ETL.Transfer.Models.regionalStudentHistory,1473,291,1443
ETL.Transfer.Models.regionalStudentHistory,1478,292,217
ETL.Transfer.Models.regionalStudentHistory,1479,293,1383
ETL.Transfer.Models.regionalStudentHistory,1480,293,1384
ETL.Transfer.Models.regionalStudentHistory,1484,295,1171
ETL.Transfer.Models.regionalStudentHistory,1485,296,1369
ETL.Transfer.Models.regionalStudentHistory,1489,298,321
ETL.Transfer.Models.regionalStudentHistory,1490,298,212
ETL.Transfer.Models.regionalStudentHistory,1500,300,213
ETL.Transfer.Models.regionalStudentHistory,1504,302,1322
ETL.Transfer.Models.regionalStudentHistory,1506,303,1388
ETL.Transfer.Models.regionalStudentHistory,1507,304,1257
ETL.Transfer.Models.regionalStudentHistory,1508,304,1307
ETL.Transfer.Models.regionalStudentHistory,1509,304,1440
ETL.Transfer.Models.regionalStudentHistory,1510,305,1388
ETL.Transfer.Models.regionalStudentHistory,1512,307,215
ETL.Transfer.Models.regionalStudentHistory,1513,308,1207
ETL.Transfer.Models.regionalStudentHistory,1514,309,1166
ETL.Transfer.Models.regionalStudentHistory,1515,309,1258
ETL.Transfer.Models.regionalStudentHistory,1516,309,1365
ETL.Transfer.Models.regionalStudentHistory,1517,310,1018
ETL.Transfer.Models.regionalStudentHistory,1520,311,1014
ETL.Transfer.Models.regionalStudentHistory,1524,311,1224
ETL.Transfer.Models.regionalStudentHistory,1532,311,214
ETL.Transfer.Models.regionalStudentHistory,1549,313,907
ETL.Transfer.Models.regionalStudentHistory,1550,314,1169
ETL.Transfer.Models.regionalStudentHistory,1551,314,1259
ETL.Transfer.Models.regionalStudentHistory,1552,314,1367
ETL.Transfer.Models.regionalStudentHistory,1553,314,1019
ETL.Transfer.Models.regionalStudentHistory,1554,315,1211
ETL.Transfer.Models.regionalStudentHistory,1556,315,1309
ETL.Transfer.Models.regionalStudentHistory,1557,315,1398
ETL.Transfer.Models.regionalStudentHistory,1558,316,648
ETL.Transfer.Models.regionalStudentHistory,1565,316,940
ETL.Transfer.Models.regionalStudentHistory,1566,316,975
ETL.Transfer.Models.regionalStudentHistory,1572,317,1148
ETL.Transfer.Models.regionalStudentHistory,1573,317,1171
ETL.Transfer.Models.regionalStudentHistory,1574,317,1265
ETL.Transfer.Models.regionalStudentHistory,1575,317,1267
ETL.Transfer.Models.regionalStudentHistory,1576,317,1270
ETL.Transfer.Models.regionalStudentHistory,1577,317,1272
ETL.Transfer.Models.regionalStudentHistory,1578,317,1273
ETL.Transfer.Models.regionalStudentHistory,1579,317,1383
ETL.Transfer.Models.regionalStudentHistory,1580,317,1384
ETL.Transfer.Models.regionalStudentHistory,1581,317,1385
ETL.Transfer.Models.regionalStudentHistory,1587,318,213
ETL.Transfer.Models.regionalStudentHistory,1592,319,765
ETL.Transfer.Models.regionalStudentHistory,1593,320,73
ETL.Transfer.Models.regionalStudentHistory,1594,320,215
ETL.Transfer.Models.regionalStudentHistory,1595,321,1444
ETL.Transfer.Models.regionalStudentHistory,1596,322,1386
ETL.Transfer.Models.regionalStudentHistory,1597,323,1321
ETL.Transfer.Models.regionalStudentHistory,1603,326,289
ETL.Transfer.Models.regionalStudentHistory,1619,326,1165
ETL.Transfer.Models.regionalStudentHistory,1623,327,1377
ETL.Transfer.Models.regionalStudentHistory,1624,328,1436
ETL.Transfer.Models.regionalStudentHistory,1628,329,462
ETL.Transfer.Models.regionalStudentHistory,1634,329,602
ETL.Transfer.Models.regionalStudentHistory,1643,329,975
ETL.Transfer.Models.regionalStudentHistory,1647,329,1211
ETL.Transfer.Models.regionalStudentHistory,1648,329,1309
ETL.Transfer.Models.regionalStudentHistory,1649,330,215
ETL.Transfer.Models.regionalStudentHistory,1658,332,1388
ETL.Transfer.Models.regionalStudentHistory,1659,333,1395
ETL.Transfer.Models.regionalStudentHistory,1660,334,1387
ETL.Transfer.Models.regionalStudentHistory,1661,334,1388
ETL.Transfer.Models.regionalStudentHistory,1662,334,1389
ETL.Transfer.Models.regionalStudentHistory,1663,335,1209
ETL.Transfer.Models.regionalStudentHistory,1664,336,1386
ETL.Transfer.Models.regionalStudentHistory,1684,337,604
ETL.Transfer.Models.regionalStudentHistory,1709,339,564
ETL.Transfer.Models.regionalStudentHistory,1731,340,906
ETL.Transfer.Models.regionalStudentHistory,1732,341,939
ETL.Transfer.Models.regionalStudentHistory,1740,342,73
ETL.Transfer.Models.regionalStudentHistory,1743,342,395
ETL.Transfer.Models.regionalStudentHistory,1744,342,494
ETL.Transfer.Models.regionalStudentHistory,1745,342,499
ETL.Transfer.Models.regionalStudentHistory,1751,342,1170
ETL.Transfer.Models.regionalStudentHistory,1752,342,1214
ETL.Transfer.Models.regionalStudentHistory,1753,342,1320
ETL.Transfer.Models.regionalStudentHistory,1754,342,1322
ETL.Transfer.Models.regionalStudentHistory,1755,342,1323
ETL.Transfer.Models.regionalStudentHistory,1756,342,1362
ETL.Transfer.Models.regionalStudentHistory,1757,342,1366
ETL.Transfer.Models.regionalStudentHistory,1759,344,1387
ETL.Transfer.Models.regionalStudentHistory,1760,345,1376
ETL.Transfer.Models.regionalStudentHistory,1761,345,1377
ETL.Transfer.Models.regionalStudentHistory,1762,345,1375
ETL.Transfer.Models.regionalStudentHistory,1763,346,691
ETL.Transfer.Models.regionalStudentHistory,1764,346,236
ETL.Transfer.Models.regionalStudentHistory,1765,346,246
ETL.Transfer.Models.regionalStudentHistory,1767,346,394
ETL.Transfer.Models.regionalStudentHistory,1768,346,432
ETL.Transfer.Models.regionalStudentHistory,1769,347,1363
ETL.Transfer.Models.regionalStudentHistory,1770,348,1384
ETL.Transfer.Models.regionalStudentHistory,1771,349,217
ETL.Transfer.Models.regionalStudentHistory,1776,350,769
ETL.Transfer.Models.regionalStudentHistory,1778,350,1022
ETL.Transfer.Models.regionalStudentHistory,1780,352,1211
ETL.Transfer.Models.regionalStudentHistory,1782,353,1361
ETL.Transfer.Models.regionalStudentHistory,1783,354,1375
ETL.Transfer.Models.regionalStudentHistory,1784,355,1375
ETL.Transfer.Models.regionalStudentHistory,1785,356,691
ETL.Transfer.Models.regionalStudentHistory,1787,356,215
ETL.Transfer.Models.regionalStudentHistory,1788,356,236
ETL.Transfer.Models.regionalStudentHistory,1789,356,392
ETL.Transfer.Models.regionalStudentHistory,1790,356,432
ETL.Transfer.Models.regionalStudentHistory,1791,356,394
ETL.Transfer.Models.regionalStudentHistory,1796,356,1156
ETL.Transfer.Models.regionalStudentHistory,1800,356,1212
ETL.Transfer.Models.regionalStudentHistory,1801,356,1213
ETL.Transfer.Models.regionalStudentHistory,1802,356,1365
ETL.Transfer.Models.regionalStudentHistory,1806,356,1436
ETL.Transfer.Models.regionalStudentHistory,1807,356,1450
ETL.Transfer.Models.regionalStudentHistory,1811,357,682
ETL.Transfer.Models.regionalStudentHistory,1813,357,1023
ETL.Transfer.Models.regionalStudentHistory,1816,357,1170
ETL.Transfer.Models.regionalStudentHistory,1817,357,1171
ETL.Transfer.Models.regionalStudentHistory,1823,358,1209
ETL.Transfer.Models.regionalStudentHistory,1824,358,1218
ETL.Transfer.Models.regionalStudentHistory,1825,358,1318
ETL.Transfer.Models.regionalStudentHistory,1827,360,1361
ETL.Transfer.Models.regionalStudentHistory,1853,363,1110
ETL.Transfer.Models.regionalStudentHistory,1855,364,1213
ETL.Transfer.Models.regionalStudentHistory,1856,364,974
ETL.Transfer.Models.regionalStudentHistory,1859,366,684
ETL.Transfer.Models.regionalStudentHistory,1860,367,179
ETL.Transfer.Models.regionalStudentHistory,1875,370,905
ETL.Transfer.Models.regionalStudentHistory,1876,370,910
ETL.Transfer.Models.regionalStudentHistory,1879,370,1112
ETL.Transfer.Models.regionalStudentHistory,1880,370,1209
ETL.Transfer.Models.regionalStudentHistory,1881,370,1217
ETL.Transfer.Models.regionalStudentHistory,1882,370,1221
ETL.Transfer.Models.regionalStudentHistory,1883,370,1260
ETL.Transfer.Models.regionalStudentHistory,1884,370,1307
ETL.Transfer.Models.regionalStudentHistory,1885,370,1317
ETL.Transfer.Models.regionalStudentHistory,1889,370,1361
ETL.Transfer.Models.regionalStudentHistory,1890,370,1362
ETL.Transfer.Models.regionalStudentHistory,1891,370,1369
ETL.Transfer.Models.regionalStudentHistory,1892,370,1388
ETL.Transfer.Models.regionalStudentHistory,1893,370,1389
ETL.Transfer.Models.regionalStudentHistory,1894,370,1394
ETL.Transfer.Models.regionalStudentHistory,1895,370,1439
ETL.Transfer.Models.regionalStudentHistory,1896,370,1440
ETL.Transfer.Models.regionalStudentHistory,1897,370,1451
ETL.Transfer.Models.regionalStudentHistory,1901,371,218
ETL.Transfer.Models.regionalStudentHistory,1903,373,1269
ETL.Transfer.Models.regionalStudentHistory,1904,373,1305
ETL.Transfer.Models.regionalStudentHistory,1905,373,1436
ETL.Transfer.Models.regionalStudentHistory,1906,373,1438
ETL.Transfer.Models.regionalStudentHistory,1911,374,1113
ETL.Transfer.Models.regionalStudentHistory,1912,374,1223
ETL.Transfer.Models.regionalStudentHistory,1915,374,1447
ETL.Transfer.Models.regionalStudentHistory,1927,375,1143
ETL.Transfer.Models.regionalStudentHistory,1928,376,1207
ETL.Transfer.Models.regionalStudentHistory,1929,376,1208
ETL.Transfer.Models.regionalStudentHistory,1930,376,1307
ETL.Transfer.Models.regionalStudentHistory,1932,377,1444
ETL.Transfer.Models.regionalStudentHistory,1933,378,1151
ETL.Transfer.Models.regionalStudentHistory,1934,378,1264
ETL.Transfer.Models.regionalStudentHistory,1935,378,1364
ETL.Transfer.Models.regionalStudentHistory,1938,380,290
ETL.Transfer.Models.regionalStudentHistory,1939,381,99
ETL.Transfer.Models.regionalStudentHistory,1941,382,179
ETL.Transfer.Models.regionalStudentHistory,1943,383,1446
ETL.Transfer.Models.regionalStudentHistory,1944,384,1022
ETL.Transfer.Models.regionalStudentHistory,1950,386,1394
ETL.Transfer.Models.regionalStudentHistory,1951,387,692
ETL.Transfer.Models.regionalStudentHistory,1954,388,1223
ETL.Transfer.Models.regionalStudentHistory,1956,389,1307
ETL.Transfer.Models.regionalStudentHistory,1965,392,1392
ETL.Transfer.Models.regionalStudentHistory,1966,393,1271
ETL.Transfer.Models.regionalStudentHistory,1970,396,1436
ETL.Transfer.Models.regionalStudentHistory,1976,399,973
ETL.Transfer.Models.regionalStudentHistory,1978,401,1271
ETL.Transfer.Models.regionalStudentHistory,1979,401,1386
ETL.Transfer.Models.regionalStudentHistory,1980,402,1271
ETL.Transfer.Models.regionalStudentHistory,1981,403,1453
ETL.Transfer.Models.regionalStudentHistory,1982,403,1485
ETL.Transfer.Models.regionalStudentHistory,1984,404,498
ETL.Transfer.Models.regionalStudentHistory,1988,405,433
ETL.Transfer.Models.regionalStudentHistory,1989,405,436
ETL.Transfer.Models.regionalStudentHistory,2001,406,214
ETL.Transfer.Models.regionalStudentHistory,2017,407,805
ETL.Transfer.Models.regionalStudentHistory,2026,408,1081
ETL.Transfer.Models.regionalStudentHistory,2027,409,1270
ETL.Transfer.Models.regionalStudentHistory,2028,410,1223
ETL.Transfer.Models.regionalStudentHistory,2030,410,1324
ETL.Transfer.Models.regionalStudentHistory,2031,411,1390
ETL.Transfer.Models.regionalStudentHistory,2032,412,1305
ETL.Transfer.Models.regionalStudentHistory,2033,413,1269
ETL.Transfer.Models.regionalStudentHistory,2034,414,864
ETL.Transfer.Models.regionalStudentHistory,2035,414,1363
ETL.Transfer.Models.regionalStudentHistory,2036,414,684
ETL.Transfer.Models.regionalStudentHistory,2037,415,869
ETL.Transfer.Models.regionalStudentHistory,2038,415,1260
ETL.Transfer.Models.regionalStudentHistory,2039,415,1369
ETL.Transfer.Models.regionalStudentHistory,2040,416,1386
ETL.Transfer.Models.regionalStudentHistory,2045,419,1388
ETL.Transfer.Models.regionalStudentHistory,2052,423,1376
ETL.Transfer.Models.regionalStudentHistory,2053,424,1487
ETL.Transfer.Models.regionalStudentHistory,2056,425,5
ETL.Transfer.Models.regionalStudentHistory,2069,425,388
ETL.Transfer.Models.regionalStudentHistory,2100,430,435
ETL.Transfer.Models.regionalStudentHistory,2101,431,1386
ETL.Transfer.Models.regionalStudentHistory,2103,433,1440
ETL.Transfer.Models.regionalStudentHistory,2104,434,500
ETL.Transfer.Models.regionalStudentHistory,2106,436,567
ETL.Transfer.Models.regionalStudentHistory,2109,438,1317
ETL.Transfer.Models.regionalStudentHistory,2110,439,1217
ETL.Transfer.Models.regionalStudentHistory,2111,440,691
ETL.Transfer.Models.regionalStudentHistory,2114,440,527
ETL.Transfer.Models.regionalStudentHistory,2120,441,1216
ETL.Transfer.Models.regionalStudentHistory,2121,441,1389
ETL.Transfer.Models.regionalStudentHistory,2125,443,1257
ETL.Transfer.Models.regionalStudentHistory,2126,443,1360
ETL.Transfer.Models.regionalStudentHistory,2127,443,1440
ETL.Transfer.Models.regionalStudentHistory,2131,447,1157
ETL.Transfer.Models.regionalStudentHistory,2132,447,1160
ETL.Transfer.Models.regionalStudentHistory,2134,447,1216
ETL.Transfer.Models.regionalStudentHistory,2135,447,1225
ETL.Transfer.Models.regionalStudentHistory,2136,447,1262
ETL.Transfer.Models.regionalStudentHistory,2137,448,1107
ETL.Transfer.Models.regionalStudentHistory,2138,449,1375
ETL.Transfer.Models.regionalStudentHistory,2144,452,1378
ETL.Transfer.Models.regionalStudentHistory,2145,453,1378
ETL.Transfer.Models.regionalStudentHistory,2161,456,1271
ETL.Transfer.Models.regionalStudentHistory,2162,457,1210
ETL.Transfer.Models.regionalStudentHistory,2163,458,1393
ETL.Transfer.Models.regionalStudentHistory,2164,459,1310
ETL.Transfer.Models.regionalStudentHistory,2165,459,1450
ETL.Transfer.Models.regionalStudentHistory,2166,460,321
ETL.Transfer.Models.regionalStudentHistory,2167,460,394
ETL.Transfer.Models.regionalStudentHistory,2168,460,432
ETL.Transfer.Models.regionalStudentHistory,2169,461,494
ETL.Transfer.Models.regionalStudentHistory,2170,462,686
ETL.Transfer.Models.regionalStudentHistory,2171,462,687
ETL.Transfer.Models.regionalStudentHistory,2172,462,868
ETL.Transfer.Models.regionalStudentHistory,2174,464,1446
ETL.Transfer.Models.regionalStudentHistory,2175,464,1269
ETL.Transfer.Models.regionalStudentHistory,2176,464,1305
ETL.Transfer.Models.regionalStudentHistory,2177,465,236
ETL.Transfer.Models.regionalStudentHistory,2178,466,394
ETL.Transfer.Models.regionalStudentHistory,2179,466,432
ETL.Transfer.Models.regionalStudentHistory,2180,467,1381
ETL.Transfer.Models.regionalStudentHistory,2182,468,1319
ETL.Transfer.Models.regionalStudentHistory,2183,468,1373
ETL.Transfer.Models.regionalStudentHistory,2185,468,1453
ETL.Transfer.Models.regionalStudentHistory,2187,470,1014
ETL.Transfer.Models.regionalStudentHistory,2188,470,1270
ETL.Transfer.Models.regionalStudentHistory,2189,470,1271
ETL.Transfer.Models.regionalStudentHistory,2191,471,1113
ETL.Transfer.Models.regionalStudentHistory,2193,471,1320
ETL.Transfer.Models.regionalStudentHistory,2194,471,1322
ETL.Transfer.Models.regionalStudentHistory,2199,474,1261
ETL.Transfer.Models.regionalStudentHistory,2200,475,1375
ETL.Transfer.Models.regionalStudentHistory,2201,476,1375
ETL.Transfer.Models.regionalStudentHistory,2202,477,1319
ETL.Transfer.Models.regionalStudentHistory,2206,477,1220
ETL.Transfer.Models.regionalStudentHistory,2210,477,1373
ETL.Transfer.Models.regionalStudentHistory,2214,478,1012
ETL.Transfer.Models.regionalStudentHistory,2216,478,1220
ETL.Transfer.Models.regionalStudentHistory,2219,478,1362
ETL.Transfer.Models.regionalStudentHistory,2221,479,1396
ETL.Transfer.Models.regionalStudentHistory,2224,481,1382
ETL.Transfer.Models.regionalStudentHistory,2225,482,1307
ETL.Transfer.Models.regionalStudentHistory,2233,485,495
ETL.Transfer.Models.regionalStudentHistory,2236,486,494
ETL.Transfer.Models.regionalStudentHistory,2237,487,569
ETL.Transfer.Models.regionalStudentHistory,2240,487,602
ETL.Transfer.Models.regionalStudentHistory,2261,489,1171
ETL.Transfer.Models.regionalStudentHistory,2266,491,805
ETL.Transfer.Models.regionalStudentHistory,2276,492,1390
ETL.Transfer.Models.regionalStudentHistory,2277,492,1391
ETL.Transfer.Models.regionalStudentHistory,2278,493,1265
ETL.Transfer.Models.regionalStudentHistory,2282,495,1389
ETL.Transfer.Models.regionalStudentHistory,2283,496,436
ETL.Transfer.Models.regionalStudentHistory,2289,498,216
ETL.Transfer.Models.regionalStudentHistory,2294,498,434
ETL.Transfer.Models.regionalStudentHistory,2298,498,563
ETL.Transfer.Models.regionalStudentHistory,2301,498,686
ETL.Transfer.Models.regionalStudentHistory,2303,498,766
ETL.Transfer.Models.regionalStudentHistory,2305,498,868
ETL.Transfer.Models.regionalStudentHistory,2313,501,1022
ETL.Transfer.Models.regionalStudentHistory,2314,501,1107
ETL.Transfer.Models.regionalStudentHistory,2315,502,1388
ETL.Transfer.Models.regionalStudentHistory,2316,503,1451
ETL.Transfer.Models.regionalStudentHistory,2317,503,910
ETL.Transfer.Models.regionalStudentHistory,2318,503,1217
ETL.Transfer.Models.regionalStudentHistory,2319,503,1317
ETL.Transfer.Models.regionalStudentHistory,2323,504,216
ETL.Transfer.Models.regionalStudentHistory,2344,505,321
ETL.Transfer.Models.regionalStudentHistory,2345,506,1371
ETL.Transfer.Models.regionalStudentHistory,2346,506,1391
ETL.Transfer.Models.regionalStudentHistory,2347,507,1262
ETL.Transfer.Models.regionalStudentHistory,2349,508,214
ETL.Transfer.Models.regionalStudentHistory,2359,508,500
ETL.Transfer.Models.regionalStudentHistory,2370,508,1116
ETL.Transfer.Models.regionalStudentHistory,2380,509,1396
ETL.Transfer.Models.regionalStudentHistory,2393,513,99
ETL.Transfer.Models.regionalStudentHistory,2394,514,1216
ETL.Transfer.Models.regionalStudentHistory,2395,514,1163
ETL.Transfer.Models.regionalStudentHistory,2396,515,1396
ETL.Transfer.Models.regionalStudentHistory,2397,516,1393
ETL.Transfer.Models.regionalStudentHistory,2400,519,868
ETL.Transfer.Models.regionalStudentHistory,2401,519,1022
ETL.Transfer.Models.regionalStudentHistory,2402,519,1360
ETL.Transfer.Models.regionalStudentHistory,2403,519,1390
ETL.Transfer.Models.regionalStudentHistory,2404,519,1391
ETL.Transfer.Models.regionalStudentHistory,2405,519,1392
ETL.Transfer.Models.regionalStudentHistory,2422,521,1116
ETL.Transfer.Models.regionalStudentHistory,2423,522,1390
ETL.Transfer.Models.regionalStudentHistory,2424,522,1391
ETL.Transfer.Models.regionalStudentHistory,2425,523,1159
ETL.Transfer.Models.regionalStudentHistory,2426,523,1261
ETL.Transfer.Models.regionalStudentHistory,2427,523,1370
ETL.Transfer.Models.regionalStudentHistory,2428,523,1020
ETL.Transfer.Models.regionalStudentHistory,2431,526,1362
